3,4,4,4,3,1,1,1,3,0,0,0,0,0,7,1,1,1,1,1,3,0,0,3,0,0,8,7,8,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
3,0,0,0,3,1,1,1,3,0,0,0,0,0,0,7,1,1,1,1,3,4,4,3,0,0,6,5,6,5,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,9,10,0,3
3,4,4,4,3,1,1,1,3,0,0,0,0,0,0,0,7,1,1,1,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,10,19,20,0,3
3,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,7,1,1,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,1,8,0,0,4,3
3,4,4,4,0,0,0,0,0,0,0,0,15,16,0,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,1,8,0,0,0,0,3
3,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,4,4,0,0,0,0,0,5,1,4,4,1,0,0,0,0,0,0,4,0,0,13,22,0,0,0,4,0,3
1,1,1,1,1,1,16,0,0,0,9,10,1,1,11,12,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,3,0,0,4,0,0,4,0,0,15,1,24,0,0,4,0,0,3
3,1,1,1,1,1,14,0,0,0,17,18,1,1,19,20,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,4,3,0,0,0,0,0,0,0,0,13,8,0,4,0,0,0,0,3
3,1,1,1,1,1,1,6,0,0,0,0,21,22,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,0,0,3,0,0,0,4,0,0,9,10,8,0,0,0,0,0,4,0,3
3,1,1,1,1,1,1,1,6,0,0,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,4,1,0,0,0,0,0,0,19,20,0,0,0,0,0,4,0,0,3
3,1,1,1,1,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3
3,1,1,1,1,1,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3
1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
